"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"7377",3,3,5,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,6,5
"7378",4,3,4,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,4,2
"7379",3,3,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"7380",4,3,5,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"7381",3,4,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"7382",4,4,3,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"7383",4,3,5,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"7384",4,3,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"7385",1,3,9,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,3,2
"7386",4,4,5,1,5,2,1,1,12,1,3,2,4,2,2,1,3,1,4,8,2,1
"7387",4,4,3,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"7388",4,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,2,2,5,9,5,3
"7389",4,3,3,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"7390",1,3,9,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,4,2
"7391",6,3,4,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"7392",4,3,5,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"7393",4,4,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7394",4,3,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"7395",4,4,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7396",4,3,3,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"7397",4,4,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"7398",1,3,4,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"7399",4,4,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"7400",1,1,9,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,4,2
"7401",2,4,10,1,6,2,2,2,12,1,3,4,4,9,9,1,4,2,1,8,2,3
"7402",6,3,5,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"7403",4,4,3,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"7404",6,3,4,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,4,2
"7405",1,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,9,5,3
"7406",4,4,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7407",1,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,2,2,5,4,2,3
"7408",4,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"7409",4,4,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"7410",4,3,3,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"7411",1,3,4,1,6,2,2,1,8,1,1,3,3,8,8,1,3,3,5,8,4,2
"7412",4,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,4,2,3
"7413",1,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,4,5,3
"7414",6,3,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"7415",6,3,4,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,5,5
"7416",6,1,4,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,4,2
"7417",4,3,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"7418",4,1,4,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,3,2
"7419",4,3,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"7420",4,4,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7421",4,4,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"7422",3,3,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,6,5
"7423",4,4,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"7424",4,4,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"7425",3,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,1,2,3
"7426",4,4,3,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"7427",4,4,5,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"7428",4,4,5,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"7429",3,4,5,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"7430",4,3,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"7431",4,4,3,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"7432",6,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,5,2,3
"7433",3,3,3,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"7434",4,3,4,1,6,2,2,1,8,1,1,3,3,8,8,1,3,3,5,8,4,2
"7435",4,3,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"7436",4,3,3,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"7437",3,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,5,5,3
"7438",4,3,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7439",6,1,4,1,6,2,2,1,8,1,1,3,2,8,8,1,3,3,5,8,4,2
"7440",4,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,5,5,3
"7441",3,3,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7442",4,3,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"7443",3,4,5,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,6,5
"7444",6,1,4,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,3,2
"7445",4,3,9,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,3,2
"7446",1,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,1,2,3
"7447",4,4,3,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"7448",4,4,3,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,3
"7449",4,4,5,1,6,2,1,1,11,1,2,4,4,5,5,1,3,3,5,8,6,5
"7450",6,1,4,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"7451",4,3,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"7452",4,4,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7453",4,4,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"7454",3,4,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"7455",3,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,1,5,3
"7456",3,4,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"7457",4,3,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"7458",4,3,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"7459",1,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,9,2,3
"7460",6,1,4,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,3,2
"7461",4,3,5,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"7462",4,4,5,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"7463",6,3,4,1,6,2,2,1,11,1,1,3,3,8,8,1,3,3,5,8,4,2
"7464",4,4,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"7465",4,3,3,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"7466",4,4,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"7467",1,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,1,2,5,5,2,3
"7468",1,3,4,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,4,2
"7469",6,4,3,1,5,1,1,1,11,1,3,2,4,2,2,1,3,1,4,8,2,1
"7470",4,3,5,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"7471",4,4,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"7472",4,4,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"7473",4,3,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"7474",4,4,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"7475",4,3,3,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"7476",6,3,3,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"7477",4,3,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"7478",4,3,5,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"7479",1,1,4,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,4,2
"7480",4,4,5,1,5,1,1,1,12,1,3,2,4,2,2,1,3,1,4,8,2,1
"7481",3,3,5,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,5,5
"7482",4,3,5,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"7483",3,4,10,1,6,2,2,2,12,1,3,4,4,9,9,1,4,2,1,8,2,3
"7484",4,3,5,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"7485",3,4,3,1,5,1,1,1,12,1,3,2,4,2,2,1,3,1,4,8,2,1
"7486",6,1,4,1,6,2,2,1,8,1,1,3,3,8,8,1,3,3,5,8,3,2
"7487",4,4,5,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"7488",4,3,5,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"7489",3,4,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7490",3,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,9,2,3
"7491",4,4,5,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7492",3,4,5,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"7493",4,3,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"7494",3,4,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"7495",4,3,5,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"7496",6,4,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7497",4,4,5,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"7498",6,3,9,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,4,2
"7499",6,3,4,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,4,2
"7500",6,1,9,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,4,2
"7501",4,3,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"7502",4,3,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"7503",4,4,3,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"7504",4,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7505",4,3,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"7506",4,4,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"7507",4,4,3,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"7508",4,3,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"7509",4,3,3,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"7510",3,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,1,2,5,5,2,3
"7511",3,3,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"7512",4,3,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"7513",6,3,4,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,3,2
"7514",6,1,9,1,6,2,2,1,8,1,1,3,3,8,8,1,3,3,5,8,3,2
"7515",4,4,5,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"7516",6,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,5,2,3
"7517",4,4,5,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"7518",4,4,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"7519",4,4,5,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"7520",4,4,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"7521",4,3,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"7522",1,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,1,2,3
"7523",3,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,2,2,5,4,2,3
"7524",1,3,9,1,6,2,2,1,3,1,1,2,2,8,8,1,3,3,5,8,4,2
"7525",4,3,5,1,9,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"7526",6,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,4,2,3
"7527",4,4,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"7528",1,1,4,1,6,2,2,1,3,1,1,2,2,8,8,1,3,3,5,8,4,2
"7529",1,3,4,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,3,2
"7530",6,3,5,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"7531",6,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,1,2,3
"7532",6,3,9,1,6,2,2,1,8,1,1,3,2,8,8,1,3,3,5,8,3,2
"7533",6,3,5,1,6,2,1,1,11,1,2,4,4,5,5,1,3,3,5,8,6,5
"7534",4,3,4,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,4,2
"7535",6,3,9,1,6,2,2,1,3,1,1,2,2,8,8,1,3,3,5,8,3,2
"7536",3,4,2,1,5,2,1,1,12,1,3,2,4,2,2,1,3,1,4,8,2,1
"7537",6,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,2,2,5,9,2,3
"7538",4,3,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7539",4,4,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"7540",6,3,9,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,3,2
"7541",4,1,9,1,6,2,2,1,3,1,1,2,2,8,8,1,3,3,5,8,4,2
"7542",1,1,4,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,4,2
"7543",4,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,2,2,5,1,5,3
"7544",4,4,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7545",3,4,3,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"7546",4,3,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7547",4,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,4,5,3
"7548",3,3,6,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,5,5
"7549",4,4,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"7550",1,3,9,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,4,2
"7551",4,3,3,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"7552",4,3,9,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"7553",4,4,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7554",4,3,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"7555",3,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,2,2,5,1,2,3
"7556",4,3,5,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"7557",4,4,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"7558",6,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,9,5,3
"7559",6,1,9,1,6,2,2,1,3,1,1,2,2,8,8,1,3,3,5,8,3,2
"7560",6,1,4,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,3,2
"7561",6,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,1,5,3
"7562",4,3,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7563",4,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"7564",6,3,9,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,4,2
"7565",4,4,3,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"7566",6,1,4,1,6,2,2,1,11,1,1,3,3,8,8,1,3,3,5,8,4,2
"7567",4,3,5,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"7568",3,4,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"7569",4,3,3,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"7570",4,3,5,1,6,2,1,1,11,1,2,4,4,5,5,1,3,3,5,8,6,5
"7571",4,3,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"7572",4,3,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"7573",1,3,4,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,4,2
"7574",4,4,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"7575",4,3,5,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"7576",4,1,4,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,3,2
"7577",4,4,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"7578",4,3,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"7579",4,4,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"7580",4,3,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7581",4,1,9,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,3,2
"7582",4,4,3,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"7583",4,4,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"7584",1,1,9,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,4,2
"7585",6,3,4,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,3,2
"7586",1,3,4,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,4,2
"7587",4,4,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"7588",4,3,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"7589",4,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"7590",1,3,9,1,6,2,2,1,11,1,1,3,2,8,8,1,3,3,5,8,4,2
"7591",3,3,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"7592",4,3,5,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"7593",4,3,9,1,6,2,2,1,8,1,1,3,2,8,8,1,3,3,5,8,4,2
"7594",4,4,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"7595",4,3,3,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"7596",4,3,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"7597",6,3,5,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,5,5
"7598",4,3,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"7599",4,4,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"7600",1,4,10,1,6,2,2,2,11,1,3,4,4,9,9,1,4,2,1,8,2,3
"7601",4,4,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"7602",6,3,5,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,6,5
"7603",4,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7604",4,1,4,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"7605",4,3,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"7606",4,3,3,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"7607",4,3,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"7608",4,4,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"7609",6,1,4,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,3,2
"7610",1,3,9,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,3,2
"7611",4,4,3,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"7612",1,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,2,2,5,4,2,3
"7613",4,4,3,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"7614",4,3,3,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"7615",1,3,4,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,4,2
"7616",4,3,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"7617",1,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,5,5,3
"7618",3,3,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"7619",4,3,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"7620",4,3,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"7621",4,4,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"7622",1,1,4,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,3,2
"7623",4,3,9,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,4,2
"7624",4,3,5,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"7625",3,4,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"7626",6,3,9,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"7627",6,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,2,2,5,1,2,3
"7628",4,3,5,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"7629",4,4,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,3
"7630",4,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,2,2,5,1,5,3
"7631",1,1,9,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,4,2
"7632",6,3,9,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,3,2
"7633",3,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"7634",4,4,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"7635",6,4,3,1,5,2,1,1,12,1,3,2,4,2,2,1,3,1,4,8,2,1
"7636",3,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,1,2,5,9,2,3
"7637",4,3,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"7638",6,3,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"7639",4,4,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"7640",1,3,9,1,6,2,2,1,8,1,1,3,3,8,8,1,3,3,5,8,4,2
"7641",1,3,4,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,4,2
"7642",4,1,4,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,3,2
"7643",4,1,4,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,3,2
"7644",6,1,9,1,6,2,2,1,11,1,1,2,3,8,8,1,3,3,5,8,3,2
"7645",4,4,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"7646",3,4,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"7647",4,4,3,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"7648",3,3,5,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"7649",1,3,9,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,4,2
"7650",4,3,9,1,6,2,2,1,11,1,1,2,2,8,8,1,3,3,5,8,4,2
"7651",1,1,9,1,6,2,2,1,8,1,1,3,3,8,8,1,3,3,5,8,3,2
"7652",3,3,5,1,6,1,1,1,6,1,1,3,3,6,6,1,1,2,5,1,2,3
"7653",4,4,3,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"7654",4,3,5,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"7655",4,3,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"7656",3,4,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"7657",6,3,3,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"7658",3,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,2,2,5,5,5,3
"7659",4,1,9,1,6,2,2,1,11,1,1,3,2,8,8,1,3,3,5,8,4,2
"7660",4,3,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"7661",6,3,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"7662",1,1,4,1,6,2,2,1,11,1,1,3,2,8,8,1,3,3,5,8,4,2
"7663",4,4,5,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"7664",1,3,5,1,6,1,1,1,7,1,1,3,3,6,6,1,2,2,5,9,2,3
"7665",3,3,5,1,6,1,1,1,12,1,1,3,3,6,6,1,2,2,5,4,5,3
"7666",4,4,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
