"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23"
"6085",2,3,4,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6086",2,3,3,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6087",2,6,3,3,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6088",2,3,3,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6089",2,3,3,5,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6090",2,3,3,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6091",2,3,4,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"6092",2,3,3,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"6093",2,3,4,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6094",2,3,3,3,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6095",2,3,3,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6096",2,6,4,3,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6097",2,3,3,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6098",2,6,4,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6099",2,3,4,3,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6100",2,6,3,5,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"6101",2,3,4,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"6102",2,3,4,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6103",2,6,4,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6104",2,3,4,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"6105",2,3,4,5,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6106",2,6,4,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6107",2,3,4,5,1,9,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"6108",2,3,3,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6109",2,6,3,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"6110",2,3,4,3,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6111",2,6,4,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"6112",2,6,3,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6113",2,3,3,3,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,3
"6114",2,3,4,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6115",2,6,4,3,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6116",2,6,4,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6117",2,6,3,5,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6118",2,6,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6119",2,4,3,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6120",1,6,3,2,2,6,2,1,1,11,1,2,3,3,8,8,1,3,3,5,8,5,5
"6121",2,6,3,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6122",2,3,3,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6123",2,6,3,5,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6124",2,3,4,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6125",2,3,4,3,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6126",2,3,3,3,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,3
"6127",2,6,4,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"6128",2,6,3,3,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6129",2,6,3,5,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"6130",2,6,4,3,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"6131",2,3,3,3,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"6132",2,3,3,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6133",2,3,4,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,5
"6134",2,6,4,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"6135",2,4,3,3,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"6136",2,3,4,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"6137",2,3,3,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"6138",2,6,3,3,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6139",2,3,3,5,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6140",2,3,3,3,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6141",2,3,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6142",1,1,1,9,1,6,2,2,1,3,1,1,3,3,8,8,1,3,3,5,8,3,2
"6143",2,6,4,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6144",2,6,4,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6145",2,3,4,3,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6146",2,3,4,3,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"6147",1,4,1,9,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,4,2
"6148",2,6,3,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6149",2,3,3,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6150",2,6,3,5,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6151",2,3,3,3,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6152",2,6,3,5,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6153",2,6,3,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6154",2,6,3,3,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6155",2,4,3,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6156",2,6,4,3,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"6157",2,6,3,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6158",2,6,4,3,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6159",2,6,3,3,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"6160",2,6,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6161",2,6,3,3,1,8,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6162",2,6,3,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6163",2,3,4,3,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"6164",2,6,3,5,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6165",2,3,3,5,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6166",2,6,3,3,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6167",2,3,3,3,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"6168",2,6,3,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"6169",2,3,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6170",2,6,3,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6171",2,4,3,5,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6172",2,3,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6173",2,3,3,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"6174",2,3,4,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"6175",2,4,3,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6176",2,3,4,5,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6177",2,3,3,3,1,3,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"6178",2,6,4,3,1,8,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"6179",2,3,3,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6180",2,3,4,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6181",2,3,3,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6182",2,3,3,5,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"6183",2,6,4,3,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6184",2,6,4,3,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"6185",2,3,3,3,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6186",2,4,4,3,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6187",2,3,4,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6188",2,4,4,5,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6189",2,6,3,3,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6190",2,6,4,3,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6191",2,6,3,5,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6192",2,3,4,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6193",2,6,3,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6194",1,1,3,4,1,6,2,2,1,11,1,1,3,2,8,8,1,3,3,5,8,3,2
"6195",2,6,4,3,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6196",2,6,3,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"6197",2,3,4,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6198",2,6,3,3,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"6199",2,3,4,3,1,9,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6200",2,3,4,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6201",2,6,3,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6202",2,3,4,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"6203",1,4,3,9,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,4,2
"6204",2,3,4,3,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6205",2,6,3,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"6206",2,3,4,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6207",2,3,4,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"6208",2,6,3,3,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6209",2,3,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,1
"6210",2,3,4,3,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6211",2,3,3,5,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6212",2,6,4,3,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"6213",2,3,4,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6214",1,1,1,4,1,6,2,2,1,8,1,1,2,3,8,8,1,3,3,5,8,3,2
"6215",2,4,4,3,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6216",2,6,4,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6217",2,4,3,3,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
"6218",2,6,3,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6219",1,4,3,9,1,6,2,2,1,3,1,1,3,2,8,8,1,3,3,5,8,4,2
"6220",2,3,3,3,1,8,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6221",2,6,3,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6222",2,4,3,3,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6223",2,4,4,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"6224",2,4,4,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6225",2,6,3,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"6226",2,3,3,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6227",2,3,4,3,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6228",2,6,4,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"6229",2,3,4,5,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6230",2,6,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6231",2,3,4,5,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6232",2,6,4,3,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6233",2,4,4,5,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6234",2,3,3,3,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6235",2,6,3,5,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6236",2,3,4,5,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6237",2,3,3,3,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6238",2,6,3,3,1,9,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6239",2,3,3,5,1,9,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6240",2,3,4,5,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6241",2,6,4,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6242",2,6,3,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"6243",2,3,4,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6244",2,3,3,3,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6245",2,3,4,3,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6246",2,6,3,5,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6247",2,3,3,5,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"6248",2,6,3,5,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"6249",2,3,4,5,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6250",2,4,4,5,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6251",2,6,3,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,5
"6252",2,3,4,5,1,3,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"6253",2,6,4,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6254",2,3,4,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6255",2,6,4,3,1,9,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,1
"6256",2,3,4,3,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6257",2,3,4,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6258",2,3,3,3,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6259",2,4,4,3,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"6260",2,6,3,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6261",1,4,3,4,1,6,2,2,1,3,1,1,2,3,8,8,1,3,3,5,8,4,2
"6262",2,6,3,5,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6263",2,3,3,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6264",2,3,3,5,1,9,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"6265",2,3,3,3,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"6266",2,3,4,5,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6267",2,6,3,3,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"6268",2,6,3,3,1,8,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6269",2,6,3,3,1,9,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6270",2,6,3,3,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"6271",2,3,3,3,1,8,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6272",2,6,3,3,1,8,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,5
"6273",2,6,3,5,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6274",2,3,3,5,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6275",2,4,4,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,1
"6276",2,6,4,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"6277",2,6,3,5,1,3,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6278",2,6,3,3,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6279",1,1,3,9,1,6,2,2,1,8,1,1,2,2,8,8,1,3,3,5,8,4,2
"6280",2,3,3,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6281",2,6,3,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6282",2,6,4,3,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6283",2,3,4,5,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,5
"6284",2,3,3,3,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"6285",2,3,4,5,1,8,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,1
"6286",2,3,4,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"6287",2,3,3,5,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6288",2,6,4,3,1,3,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,3
"6289",2,3,3,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,1
"6290",2,6,3,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6291",2,3,3,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6292",2,6,3,5,1,8,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"6293",2,3,3,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6294",2,6,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"6295",2,3,4,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6296",2,6,4,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,3
"6297",2,3,3,5,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6298",2,3,3,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"6299",2,6,3,5,1,9,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6300",2,3,3,3,1,8,2,1,2,1,2,1,3,3,8,7,1,3,2,1,8,5,1
"6301",2,4,4,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6302",2,6,4,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,3
"6303",2,6,4,3,1,8,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6304",2,4,3,5,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"6305",2,6,3,3,1,3,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6306",2,6,3,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"6307",2,3,4,5,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,3
"6308",2,3,3,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,1
"6309",2,3,3,3,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"6310",2,3,3,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6311",2,3,4,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"6312",2,3,4,3,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,3
"6313",2,4,3,3,1,8,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6314",2,6,3,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6315",2,3,4,5,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,1
"6316",2,3,3,3,1,3,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,5
"6317",2,4,3,5,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,1
"6318",2,3,4,5,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"6319",2,6,4,3,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6320",2,6,4,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6321",2,6,3,3,1,9,2,1,2,1,2,1,2,3,7,7,1,3,2,1,8,5,5
"6322",2,3,4,5,1,3,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,3
"6323",2,3,4,5,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"6324",2,3,4,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"6325",2,4,4,5,1,9,2,1,2,1,2,1,2,3,8,8,1,3,2,1,8,5,3
"6326",2,6,3,5,1,8,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,1
"6327",2,6,3,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6328",2,6,3,5,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6329",2,3,4,3,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,5
"6330",2,4,4,3,1,3,2,1,2,1,2,1,3,2,7,7,1,3,2,1,8,5,1
"6331",1,6,1,4,1,6,2,2,1,11,1,1,3,2,8,8,1,3,3,5,8,4,2
"6332",2,3,4,3,1,3,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,3
"6333",2,6,3,3,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6334",2,6,3,3,1,8,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,3
"6335",2,6,4,3,1,8,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,1
"6336",2,3,4,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6337",2,3,4,5,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6338",2,6,3,5,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,5
"6339",2,6,3,3,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6340",2,3,4,3,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6341",2,3,3,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,3
"6342",2,3,4,5,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6343",2,3,4,5,1,9,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,1
"6344",2,6,4,3,1,3,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6345",2,6,3,3,1,3,2,1,2,1,2,1,3,2,8,8,1,3,2,1,8,5,5
"6346",2,3,3,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,3
"6347",2,3,3,5,1,8,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,1
"6348",2,6,3,3,1,3,2,1,2,1,2,1,3,2,7,8,1,3,2,1,8,5,1
"6349",2,3,3,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,3
"6350",2,3,3,5,1,3,2,1,2,1,2,1,2,2,7,7,1,3,2,1,8,5,5
"6351",2,3,4,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,5
"6352",2,6,3,5,1,8,2,1,2,1,2,1,2,2,8,8,1,3,2,1,8,5,3
"6353",2,3,3,5,1,9,2,1,2,1,2,1,2,3,8,7,1,3,2,1,8,5,3
"6354",2,3,3,5,1,9,2,1,2,1,2,1,2,2,7,8,1,3,2,1,8,5,5
"6355",2,6,3,5,1,9,2,1,2,1,2,1,3,3,8,8,1,3,2,1,8,5,5
"6356",2,3,4,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6357",2,6,3,5,1,9,2,1,2,1,2,1,2,3,7,8,1,3,2,1,8,5,5
"6358",2,6,3,5,1,9,2,1,2,1,2,1,3,3,7,8,1,3,2,1,8,5,5
"6359",2,3,3,5,1,3,2,1,2,1,2,1,2,2,8,7,1,3,2,1,8,5,5
"6360",2,3,4,5,1,3,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6361",2,6,4,3,1,9,2,1,2,1,2,1,3,3,7,7,1,3,2,1,8,5,1
"6362",2,3,3,3,1,3,2,1,2,1,2,1,3,2,8,7,1,3,2,1,8,5,3
